Folder	Time Domain	HPS	FFT	Sample	Midi	HN Offset	Expected	TD	HPS	FFT	Praat	Average	Stdev	Use	Actual MIDI	+Cents	
/002932/Samples/Ch. Lieblich Gedact 8	Detected = 587.80 Hz	detected pitch = 587.95 Hz	detected pitch = 587.89 Hz	074-d.wav	74.00	0.00	587.33	587.80	587.95	587.89		587.88	0.08	587.88	74.0162180844555	-1.6218084455474	
/002932/Samples/Ch. Lieblich Gedact 8	MIDIKeyNumber=74	MIDIKeyNumber=74	MIDIKeyNumber=74	Detected = 587.80 Hz	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Ch. Lieblich Gedact 8	MIDIPitchFraction=1.378797	MIDIPitchFraction=1.834306	MIDIPitchFraction=1.648603	MIDIKeyNumber=74	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Ch. Lieblich Gedact 8	075-d#.wav	075-d#.wav	075-d#.wav	MIDIPitchFraction=1.378797	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Ch. Lieblich Gedact 8	Detected = 623.71 Hz	detected pitch = 623.61 Hz	detected pitch = 623.63 Hz	075-d#.wav	75.00	0.00	622.25	623.71	623.61	623.63		623.65	0.05	623.65	75.0387968923592	-3.8796892359187	
/002932/Samples/Ch. Lieblich Gedact 8	MIDIKeyNumber=75	MIDIKeyNumber=75	MIDIKeyNumber=75	Detected = 623.71 Hz	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Ch. Lieblich Gedact 8	MIDIPitchFraction=4.042191	MIDIPitchFraction=3.769220	MIDIPitchFraction=3.825853	MIDIKeyNumber=75	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Ch. Lieblich Gedact 8	076-e.wav	076-e.wav	076-e.wav	MIDIPitchFraction=4.042191	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Ch. Lieblich Gedact 8	Detected = 658.60 Hz	detected pitch = 658.45 Hz	detected pitch = 658.53 Hz	076-e.wav	76.00	0.00	659.26	658.60	658.45	658.53		658.526666666667	0.08	658.526666666667	75.9808600684597	1.91399315403231	
/002932/Samples/Ch. Lieblich Gedact 8	MIDIKeyNumber=75	MIDIKeyNumber=75	MIDIKeyNumber=75	Detected = 658.60 Hz	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Ch. Lieblich Gedact 8	MIDIPitchFraction=98.276032	MIDIPitchFraction=97.877455	MIDIPitchFraction=98.087508	MIDIKeyNumber=75	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Ch. Lieblich Gedact 8	078-f#.wav	078-f#.wav	078-f#.wav	MIDIPitchFraction=98.276032	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Ch. Lieblich Gedact 8	Detected = 739.80 Hz	detected pitch = 739.75 Hz	detected pitch = 739.75 Hz	078-f#.wav	78.00	0.00	739.99	739.80	739.75	739.75		739.766666666667	0.03	739.766666666667	77.9948012569893	0.519874301066636	
/002932/Samples/Ch. Lieblich Gedact 8	MIDIKeyNumber=77	MIDIKeyNumber=77	MIDIKeyNumber=77	Detected = 739.80 Hz	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Ch. Lieblich Gedact 8	MIDIPitchFraction=99.550601	MIDIPitchFraction=99.432041	MIDIPitchFraction=99.446547	MIDIKeyNumber=77	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Ch. Lieblich Gedact 8	079-g.wav	079-g.wav	079-g.wav	MIDIPitchFraction=99.550601	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Ch. Lieblich Gedact 8	Detected = 784.01 Hz	detected pitch = 783.69 Hz	detected pitch = 783.84 Hz	079-g.wav	79.00	0.00	783.99	784.01	783.69	783.84		783.846666666667	0.16	783.846666666667	78.9968153190049	0.318468099510483	
/002932/Samples/Ch. Lieblich Gedact 8	MIDIKeyNumber=79	MIDIKeyNumber=78	MIDIKeyNumber=78	Detected = 784.01 Hz	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Ch. Lieblich Gedact 8	MIDIPitchFraction=0.042179	MIDIPitchFraction=99.342435	MIDIPitchFraction=99.658387	MIDIKeyNumber=79	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Ch. Lieblich Gedact 8	080-g#.wav	080-g#.wav	080-g#.wav	MIDIPitchFraction=0.042179	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Ch. Lieblich Gedact 8	Detected = 831.82 Hz	detected pitch = 832.03 Hz	detected pitch = 832.02 Hz	080-g#.wav	80.00	0.00	830.61	831.82	832.03	832.02		831.956666666667	0.12	831.956666666667	80.0280583475145	-2.80583475144596	
/002932/Samples/Ch. Lieblich Gedact 8	MIDIKeyNumber=80	MIDIKeyNumber=80	MIDIKeyNumber=80	Detected = 831.82 Hz	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Ch. Lieblich Gedact 8	MIDIPitchFraction=2.522601	MIDIPitchFraction=2.961458	MIDIPitchFraction=2.927337	MIDIKeyNumber=80	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Ch. Lieblich Gedact 8	081-a.wav	081-a.wav	081-a.wav	MIDIPitchFraction=2.522601	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Ch. Lieblich Gedact 8	Detected = 880.71 Hz	detected pitch = 880.38 Hz	detected pitch = 880.57 Hz	081-a.wav	81.00	0.00	880.00	880.71	880.38	880.57		880.553333333333	0.17	880.553333333333	81.0108823688616	-1.08823688616013	
/002932/Samples/Ch. Lieblich Gedact 8	MIDIKeyNumber=81	MIDIKeyNumber=81	MIDIKeyNumber=81	Detected = 880.71 Hz	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Ch. Lieblich Gedact 8	MIDIPitchFraction=1.390470	MIDIPitchFraction=0.753444	MIDIPitchFraction=1.115479	MIDIKeyNumber=81	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Ch. Lieblich Gedact 8	082-a#.wav	082-a#.wav	082-a#.wav	MIDIPitchFraction=1.390470	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Ch. Lieblich Gedact 8	Detected = 933.41 Hz	detected pitch = 933.45 Hz	detected pitch = 933.44 Hz	082-a#.wav	82.00	0.00	932.33	933.41	933.45	933.44		933.433333333333	0.02	933.433333333333	82.0205215653	-2.05215652999584	
/002932/Samples/Ch. Lieblich Gedact 8	MIDIKeyNumber=82	MIDIKeyNumber=82	MIDIKeyNumber=82	Detected = 933.41 Hz	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Ch. Lieblich Gedact 8	MIDIPitchFraction=2.003410	MIDIPitchFraction=2.074910	MIDIPitchFraction=2.063001	MIDIKeyNumber=82	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Ch. Lieblich Gedact 8	083-b.wav	083-b.wav	083-b.wav	MIDIPitchFraction=2.003410	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Ch. Lieblich Gedact 8	Detected = 990.64 Hz	detected pitch = 990.34 Hz	detected pitch = 990.49 Hz	083-b.wav	83.00	0.00	987.77	990.64	990.34	990.49		990.49	0.15	990.49	83.0476666316441	-4.76666316441197	
/002932/Samples/Ch. Lieblich Gedact 8	MIDIKeyNumber=83	MIDIKeyNumber=83	MIDIKeyNumber=83	Detected = 990.64 Hz	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Ch. Lieblich Gedact 8	MIDIPitchFraction=5.030753	MIDIPitchFraction=4.504950	MIDIPitchFraction=4.771261	MIDIKeyNumber=83	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Ch. Lieblich Gedact 8	084-c.wav	084-c.wav	084-c.wav	MIDIPitchFraction=5.030753	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Ch. Lieblich Gedact 8	Detected = 1044.41 Hz	detected pitch = 1045.14 Hz	detected pitch = 1044.96 Hz	084-c.wav	84.00	0.00	1,046.50	1,044.41	1,045.14	1,044.96		1044.83666666667	0.38	1044.83666666667	83.9724240337763	2.75759662236794	
/002932/Samples/Ch. Lieblich Gedact 8	MIDIKeyNumber=83	MIDIKeyNumber=83	MIDIKeyNumber=83	Detected = 1044.41 Hz	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Ch. Lieblich Gedact 8	MIDIPitchFraction=96.540072	MIDIPitchFraction=97.738973	MIDIPitchFraction=97.446319	MIDIKeyNumber=83	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Ch. Lieblich Gedact 8	085-c#.wav	085-c#.wav	085-c#.wav	MIDIPitchFraction=96.540072	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Ch. Lieblich Gedact 8	Detected = 1108.07 Hz	detected pitch = 1108.08 Hz	detected pitch = 1107.93 Hz	085-c#.wav	85.00	0.00	1,108.73	1,108.07	1,108.08	1,107.93		1108.02666666667	0.08	1108.02666666667	84.9890060881081	1.09939118918732	
/002932/Samples/Ch. Lieblich Gedact 8	MIDIKeyNumber=84	MIDIKeyNumber=84	MIDIKeyNumber=84	Detected = 1108.07 Hz	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Ch. Lieblich Gedact 8	MIDIPitchFraction=98.963245	MIDIPitchFraction=98.980143	MIDIPitchFraction=98.755508	MIDIKeyNumber=84	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Ch. Lieblich Gedact 8	086-d.wav	086-d.wav	086-d.wav	MIDIPitchFraction=98.963245	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Ch. Lieblich Gedact 8	Detected = 1176.55 Hz	detected pitch = 1176.99 Hz	detected pitch = 1176.82 Hz	086-d.wav	86.00	0.00	1,174.66	1,176.55	1,176.99	1,176.82		1176.78666666667	0.22	1176.78666666667	86.0313285213994	-3.13285213993595	
/002932/Samples/Ch. Lieblich Gedact 8	MIDIKeyNumber=86	MIDIKeyNumber=86	MIDIKeyNumber=86	Detected = 1176.55 Hz	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Ch. Lieblich Gedact 8	MIDIPitchFraction=2.779982	MIDIPitchFraction=3.437488	MIDIPitchFraction=3.184780	MIDIKeyNumber=86	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Ch. Lieblich Gedact 8	087-d#.wav	087-d#.wav	087-d#.wav	MIDIPitchFraction=2.779982	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Ch. Lieblich Gedact 8	Detected = 1248.68 Hz	detected pitch = 1248.50 Hz	detected pitch = 1248.44 Hz	087-d#.wav	87.00	0.00	1,244.51	1,248.68	1,248.50	1,248.44		1248.54	0.12	1248.54	87.0559993604459	-5.59993604458811	
/002932/Samples/Ch. Lieblich Gedact 8	MIDIKeyNumber=87	MIDIKeyNumber=87	MIDIKeyNumber=87	Detected = 1248.68 Hz	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Ch. Lieblich Gedact 8	MIDIPitchFraction=5.789093	MIDIPitchFraction=5.542442	MIDIPitchFraction=5.463426	MIDIKeyNumber=87	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Ch. Lieblich Gedact 8	088-e.wav	088-e.wav	088-e.wav	MIDIPitchFraction=5.789093	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Ch. Lieblich Gedact 8	Detected = 1320.38 Hz	detected pitch = 1320.29 Hz	detected pitch = 1320.25 Hz	088-e.wav	88.00	0.00	1,318.51	1,320.38	1,320.29	1,320.25		1320.30666666667	0.07	1320.30666666667	88.0235716004192	-2.35716004192312	
/002932/Samples/Ch. Lieblich Gedact 8	MIDIKeyNumber=88	MIDIKeyNumber=88	MIDIKeyNumber=88	Detected = 1320.38 Hz	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Ch. Lieblich Gedact 8	MIDIPitchFraction=2.453643	MIDIPitchFraction=2.329274	MIDIPitchFraction=2.280522	MIDIKeyNumber=88	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Ch. Lieblich Gedact 8	089-f.wav	089-f.wav	089-f.wav	MIDIPitchFraction=2.453643	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Ch. Lieblich Gedact 8	Detected = 1398.75 Hz	detected pitch = 1398.61 Hz	detected pitch = 1398.59 Hz	089-f.wav	89.00	0.00	1,396.91	1,398.75	1,398.61	1,398.59		1398.65	0.09	1398.65	89.0215146829846	-2.15146829845878	
/002932/Samples/Ch. Lieblich Gedact 8	MIDIKeyNumber=89	MIDIKeyNumber=89	MIDIKeyNumber=89	Detected = 1398.75 Hz	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Ch. Lieblich Gedact 8	MIDIPitchFraction=2.277865	MIDIPitchFraction=2.104213	MIDIPitchFraction=2.073876	MIDIKeyNumber=89	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Ch. Lieblich Gedact 8	090-f#.wav	090-f#.wav	090-f#.wav	MIDIPitchFraction=2.277865	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Ch. Lieblich Gedact 8	Detected = 1479.32 Hz	detected pitch = 1479.09 Hz	detected pitch = 1479.07 Hz	090-f#.wav	90.00	0.00	1,479.98	1,479.32	1,479.09	1,479.07		1479.16	0.14	1479.16	89.9904322514255	0.956774857449716	
/002932/Samples/Ch. Lieblich Gedact 8	MIDIKeyNumber=89	MIDIKeyNumber=89	MIDIKeyNumber=89	Detected = 1479.32 Hz	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Ch. Lieblich Gedact 8	MIDIPitchFraction=99.236179	MIDIPitchFraction=98.961787	MIDIPitchFraction=98.939387	MIDIKeyNumber=89	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Ch. Lieblich Gedact 8	091-g.wav	091-g.wav	091-g.wav	MIDIPitchFraction=99.236179	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Ch. Lieblich Gedact 8	Detected = 1569.15 Hz	detected pitch = 1568.84 Hz	detected pitch = 1568.73 Hz	091-g.wav	91.00	0.00	1,567.98	1,569.15	1,568.84	1,568.73		1568.90666666667	0.22	1568.90666666667	91.0102092110173	-1.02092110173118	
/002932/Samples/Ch. Lieblich Gedact 8	MIDIKeyNumber=91	MIDIKeyNumber=91	MIDIKeyNumber=91	Detected = 1569.15 Hz	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Ch. Lieblich Gedact 8	MIDIPitchFraction=1.290204	MIDIPitchFraction=0.944811	MIDIPitchFraction=0.825204	MIDIKeyNumber=91	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Ch. Lieblich Gedact 8	Batch process complete!	Batch process complete!	Batch process complete!	MIDIPitchFraction=1.290204	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Ch. Lieblich Gedact 8				Batch process complete!	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Ch. Piccolo 2	/002932/Samples/Ch. Piccolo 2	/002932/Samples/Ch. Piccolo 2	/002932/Samples/Ch. Piccolo 2	0.00	#VALUE!	24.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Ch. Piccolo 2				/002932/Samples/Ch. Piccolo 2	#VALUE!	24.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Ch. Piccolo 2	036-c.wav	036-c.wav	036-c.wav	0.00	#VALUE!	24.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Ch. Piccolo 2	Detected = 260.61 Hz	detected pitch = 260.74 Hz	detected pitch = 260.64 Hz	036-c.wav	36.00	24.00	261.63	260.61	260.74	260.64		260.663333333333	0.07	260.663333333333	59.9362096098947	6.37903901053534	
/002932/Samples/Ch. Piccolo 2	MIDIKeyNumber=59	MIDIKeyNumber=59	MIDIKeyNumber=59	Detected = 260.61 Hz	#VALUE!	24.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Ch. Piccolo 2	MIDIPitchFraction=93.284181	MIDIPitchFraction=94.142156	MIDIPitchFraction=93.492385	MIDIKeyNumber=59	#VALUE!	24.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Ch. Piccolo 2	037-c#.wav	037-c#.wav	037-c#.wav	MIDIPitchFraction=93.284181	#VALUE!	24.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Ch. Piccolo 2	Detected = 276.16 Hz	detected pitch = 276.12 Hz	detected pitch = 276.13 Hz	037-c#.wav	37.00	24.00	277.18	276.16	276.12	276.13		276.136666666667	0.02	276.136666666667	60.9345473330654	6.54526669346183	
/002932/Samples/Ch. Piccolo 2	MIDIKeyNumber=60	MIDIKeyNumber=60	MIDIKeyNumber=60	Detected = 276.16 Hz	#VALUE!	24.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Ch. Piccolo 2	MIDIPitchFraction=93.577355	MIDIPitchFraction=93.369273	MIDIPitchFraction=93.419217	MIDIKeyNumber=60	#VALUE!	24.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Ch. Piccolo 2	038-d.wav	038-d.wav	038-d.wav	MIDIPitchFraction=93.577355	#VALUE!	24.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Ch. Piccolo 2	Detected = 292.35 Hz	detected pitch = 292.24 Hz	detected pitch = 292.27 Hz	038-d.wav	38.00	24.00	293.66	292.35	292.24	292.27		292.286666666667	0.06	292.286666666667	61.9185659402282	8.14340597718442	
/002932/Samples/Ch. Piccolo 2	MIDIKeyNumber=61	MIDIKeyNumber=61	MIDIKeyNumber=61	Detected = 292.35 Hz	#VALUE!	24.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Ch. Piccolo 2	MIDIPitchFraction=92.209760	MIDIPitchFraction=91.558483	MIDIPitchFraction=91.776276	MIDIKeyNumber=61	#VALUE!	24.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Ch. Piccolo 2	039-d#.wav	039-d#.wav	039-d#.wav	MIDIPitchFraction=92.209760	#VALUE!	24.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Ch. Piccolo 2	Detected = 309.68 Hz	detected pitch = 309.81 Hz	detected pitch = 309.66 Hz	039-d#.wav	39.00	24.00	311.13	309.68	309.81	309.66		309.716666666667	0.08	309.716666666667	62.9213459586962	7.86540413038495	
/002932/Samples/Ch. Piccolo 2	MIDIKeyNumber=62	MIDIKeyNumber=62	MIDIKeyNumber=62	Detected = 309.68 Hz	#VALUE!	24.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Ch. Piccolo 2	MIDIPitchFraction=91.932131	MIDIPitchFraction=92.676198	MIDIPitchFraction=91.834904	MIDIKeyNumber=62	#VALUE!	24.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Ch. Piccolo 2	040-e.wav	040-e.wav	040-e.wav	MIDIPitchFraction=91.932131	#VALUE!	24.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Ch. Piccolo 2	Detected = 328.53 Hz	detected pitch = 328.53 Hz	detected pitch = 328.50 Hz	040-e.wav	40.00	24.00	329.63	328.53	328.53	328.50		328.52	0.02	328.52	63.9417321532616	5.82678467384525	
/002932/Samples/Ch. Piccolo 2	MIDIKeyNumber=63	MIDIKeyNumber=63	MIDIKeyNumber=63	Detected = 328.53 Hz	#VALUE!	24.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Ch. Piccolo 2	MIDIPitchFraction=94.208192	MIDIPitchFraction=94.240734	MIDIPitchFraction=94.072211	MIDIKeyNumber=63	#VALUE!	24.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Ch. Piccolo 2	041-f.wav	041-f.wav	041-f.wav	MIDIPitchFraction=94.208192	#VALUE!	24.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Ch. Piccolo 2	Detected = 347.26 Hz	detected pitch = 347.17 Hz	detected pitch = 347.24 Hz	041-f.wav	41.00	24.00	349.23	347.26	347.17	347.24		347.223333333333	0.05	347.223333333333	64.900324513039	9.96754869609902	
/002932/Samples/Ch. Piccolo 2	MIDIKeyNumber=64	MIDIKeyNumber=64	MIDIKeyNumber=64	Detected = 347.26 Hz	#VALUE!	24.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Ch. Piccolo 2	MIDIPitchFraction=90.215192	MIDIPitchFraction=89.756779	MIDIPitchFraction=90.099517	MIDIKeyNumber=64	#VALUE!	24.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Ch. Piccolo 2	042-f#.wav	042-f#.wav	042-f#.wav	MIDIPitchFraction=90.215192	#VALUE!	24.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
